image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0001.png,[],3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0002.png,"[[6.0,73.5],[19.5,73.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0003.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0004.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0005.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0006.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0],[46.5,46.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0007.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0],[46.5,46.5],[33.0,46.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0008.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0],[46.5,46.5],[33.0,46.5],[19.5,46.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0009.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0],[46.5,46.5],[33.0,46.5],[19.5,46.5],[19.5,33.0]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0010.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0],[46.5,46.5],[33.0,46.5],[19.5,46.5],[19.5,33.0],[19.5,19.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0011.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0],[46.5,46.5],[33.0,46.5],[19.5,46.5],[19.5,33.0],[19.5,19.5],[33.0,19.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_023_size_19x19_seed_723746457/maze_19_19_723746457_DFS_final_step0012.png,"[[6.0,73.5],[19.5,73.5],[33.0,73.5],[46.5,73.5],[46.5,60.0],[46.5,46.5],[33.0,46.5],[19.5,46.5],[19.5,33.0],[19.5,19.5],[33.0,19.5],[46.5,19.5]]",3
