image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0001.png,[],2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0002.png,"[[179.0,3.0],[179.0,10.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0003.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0004.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5],[171.5,18.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0005.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5],[171.5,18.0],[171.5,25.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0006.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5],[171.5,18.0],[171.5,25.0],[179.0,25.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0007.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5],[171.5,18.0],[171.5,25.0],[179.0,25.0],[186.0,25.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0008.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5],[171.5,18.0],[171.5,25.0],[179.0,25.0],[186.0,25.0],[186.0,32.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0009.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5],[171.5,18.0],[171.5,25.0],[179.0,25.0],[186.0,25.0],[186.0,32.5],[186.0,40.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_058_size_35x35_seed_724178532/maze_35_35_724178532_DFS_final_step0010.png,"[[179.0,3.0],[179.0,10.5],[171.5,10.5],[171.5,18.0],[171.5,25.0],[179.0,25.0],[186.0,25.0],[186.0,32.5],[186.0,40.0],[186.0,47.0]]",2
