image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0001.png,[],10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0002.png,"[[525.5,20.5],[525.5,62.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0003.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0004.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5],[610.0,62.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0005.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5],[610.0,62.5],[652.5,62.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0006.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5],[610.0,62.5],[652.5,62.5],[694.5,62.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0007.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5],[610.0,62.5],[652.5,62.5],[694.5,62.5],[736.5,62.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0008.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5],[610.0,62.5],[652.5,62.5],[694.5,62.5],[736.5,62.5],[736.5,104.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0009.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5],[610.0,62.5],[652.5,62.5],[694.5,62.5],[736.5,62.5],[736.5,104.5],[736.5,146.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_025_size_19x19_seed_1250804652/maze_19_19_1250804652_DFS_final_step0010.png,"[[525.5,20.5],[525.5,62.5],[567.5,62.5],[610.0,62.5],[652.5,62.5],[694.5,62.5],[736.5,62.5],[736.5,104.5],[736.5,146.5],[736.5,189.0]]",10
