image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0001.png,[],4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0002.png,"[[173.0,7.0],[173.0,22.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0003.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0004.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0005.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0006.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0007.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0008.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0009.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0010.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0011.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0012.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0013.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0014.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0015.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0016.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0017.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0],[233.0,188.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0018.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0],[233.0,188.0],[233.0,203.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0019.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0],[233.0,188.0],[233.0,203.0],[233.0,218.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0020.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0],[233.0,188.0],[233.0,203.0],[233.0,218.0],[233.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0021.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0],[233.0,188.0],[233.0,203.0],[233.0,218.0],[233.0,233.0],[218.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0022.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0],[233.0,188.0],[233.0,203.0],[233.0,218.0],[233.0,233.0],[218.0,233.0],[203.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_038_size_17x17_seed_723931632/maze_17_17_723931632_DFS_final_step0023.png,"[[173.0,7.0],[173.0,22.0],[188.0,22.0],[203.0,22.0],[203.0,37.0],[203.0,52.0],[203.0,67.0],[203.0,82.0],[218.0,82.0],[233.0,82.0],[233.0,97.0],[233.0,112.0],[233.0,127.5],[233.0,143.0],[233.0,158.0],[233.0,173.0],[233.0,188.0],[233.0,203.0],[233.0,218.0],[233.0,233.0],[218.0,233.0],[203.0,233.0],[203.0,248.0]]",4
