image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0001.png,[],12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0002.png,"[[23.0,70.0],[70.0,70.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0003.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0004.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0005.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0006.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0007.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0],[164.0,211.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0008.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0],[164.0,211.0],[164.0,258.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0009.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0],[164.0,211.0],[164.0,258.0],[164.0,305.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0010.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0],[164.0,211.0],[164.0,258.0],[164.0,305.0],[164.0,352.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0011.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0],[164.0,211.0],[164.0,258.0],[164.0,305.0],[164.0,352.0],[211.0,352.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0012.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0],[164.0,211.0],[164.0,258.0],[164.0,305.0],[164.0,352.0],[211.0,352.0],[258.0,352.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_026_size_17x17_seed_1250816997/maze_17_17_1250816997_DFS_final_step0013.png,"[[23.0,70.0],[70.0,70.0],[117.0,70.0],[164.0,70.0],[164.0,117.0],[164.0,164.0],[164.0,211.0],[164.0,258.0],[164.0,305.0],[164.0,352.0],[211.0,352.0],[258.0,352.0],[258.0,399.5]]",12
