image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0001.png,[],12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0002.png,"[[776.0,541.0],[729.0,541.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0003.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0004.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0],[635.0,541.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0005.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0],[635.0,541.0],[635.0,588.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0006.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0],[635.0,541.0],[635.0,588.0],[635.0,635.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0007.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0],[635.0,541.0],[635.0,588.0],[635.0,635.0],[635.0,682.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0008.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0],[635.0,541.0],[635.0,588.0],[635.0,635.0],[635.0,682.0],[635.0,729.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0009.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0],[635.0,541.0],[635.0,588.0],[635.0,635.0],[635.0,682.0],[635.0,729.0],[588.0,729.0]]",12
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_021_size_17x17_seed_1250755272/maze_17_17_1250755272_DFS_final_step0010.png,"[[776.0,541.0],[729.0,541.0],[682.0,541.0],[635.0,541.0],[635.0,588.0],[635.0,635.0],[635.0,682.0],[635.0,729.0],[588.0,729.0],[588.0,776.0]]",12
