image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0001.png,[],10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0002.png,"[[56.5,18.5],[56.5,56.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0003.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0004.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5],[56.5,132.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0005.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5],[56.5,132.5],[56.5,170.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0006.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5],[56.5,132.5],[56.5,170.5],[56.5,209.0]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0007.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5],[56.5,132.5],[56.5,170.5],[56.5,209.0],[56.5,247.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0008.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5],[56.5,132.5],[56.5,170.5],[56.5,209.0],[56.5,247.5],[56.5,285.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0009.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5],[56.5,132.5],[56.5,170.5],[56.5,209.0],[56.5,247.5],[56.5,285.5],[56.5,323.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_023_size_21x21_seed_1250779962/maze_21_21_1250779962_DFS_final_step0010.png,"[[56.5,18.5],[56.5,56.5],[56.5,94.5],[56.5,132.5],[56.5,170.5],[56.5,209.0],[56.5,247.5],[56.5,285.5],[56.5,323.5],[56.5,361.5]]",10
