image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0001.png,[],4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0002.png,"[[7.0,203.0],[22.0,203.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0003.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0004.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0005.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0006.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0007.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0008.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0009.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0010.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0011.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0012.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0013.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0014.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0],[173.0,233.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0015.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0],[173.0,233.0],[173.0,218.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0016.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0],[173.0,233.0],[173.0,218.0],[173.0,203.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0017.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0],[173.0,233.0],[173.0,218.0],[173.0,203.0],[173.0,188.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0018.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0],[173.0,233.0],[173.0,218.0],[173.0,203.0],[173.0,188.0],[173.0,173.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0019.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0],[173.0,233.0],[173.0,218.0],[173.0,203.0],[173.0,188.0],[173.0,173.0],[173.0,158.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_026_size_17x17_seed_723783492/maze_17_17_723783492_DFS_final_step0020.png,"[[7.0,203.0],[22.0,203.0],[22.0,218.0],[22.0,233.0],[37.0,233.0],[52.0,233.0],[67.0,233.0],[82.0,233.0],[97.0,233.0],[112.0,233.0],[127.5,233.0],[143.0,233.0],[158.0,233.0],[173.0,233.0],[173.0,218.0],[173.0,203.0],[173.0,188.0],[173.0,173.0],[173.0,158.0],[173.0,143.0]]",4
