image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0001.png,[],8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0002.png,"[[719.5,15.5],[719.5,47.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0003.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0004.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0005.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0006.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0007.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0008.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0009.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0010.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0011.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0012.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0013.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0014.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0015.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0016.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0017.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0018.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0019.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0020.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0021.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0022.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0023.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0024.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0025.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0026.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0027.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0028.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0029.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0030.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0031.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5],[431.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0032.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5],[431.5,239.5],[399.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0033.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5],[431.5,239.5],[399.5,239.5],[367.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0034.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5],[431.5,239.5],[399.5,239.5],[367.5,239.5],[335.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0035.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5],[431.5,239.5],[399.5,239.5],[367.5,239.5],[335.5,239.5],[303.5,239.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0036.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5],[431.5,239.5],[399.5,239.5],[367.5,239.5],[335.5,239.5],[303.5,239.5],[303.5,271.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_022_size_25x25_seed_1250767617/maze_25_25_1250767617_DFS_final_step0037.png,"[[719.5,15.5],[719.5,47.5],[751.5,47.5],[751.5,79.5],[751.5,111.5],[719.5,111.5],[687.5,111.5],[655.5,111.5],[623.5,111.5],[623.5,79.5],[623.5,47.5],[591.5,47.5],[559.5,47.5],[559.5,79.5],[559.5,111.5],[559.5,143.5],[559.5,175.5],[559.5,207.5],[559.5,239.5],[591.5,239.5],[623.5,239.5],[623.5,271.5],[623.5,303.5],[591.5,303.5],[559.5,303.5],[527.5,303.5],[495.5,303.5],[495.5,271.5],[495.5,239.5],[463.5,239.5],[431.5,239.5],[399.5,239.5],[367.5,239.5],[335.5,239.5],[303.5,239.5],[303.5,271.5],[303.5,303.5]]",8
