image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0001.png,[],6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0002.png,"[[742.0,11.0],[742.0,34.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0003.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0004.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0005.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0006.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5],[719.5,102.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0007.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5],[719.5,102.0],[719.5,125.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0008.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5],[719.5,102.0],[719.5,125.0],[697.0,125.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0009.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5],[719.5,102.0],[719.5,125.0],[697.0,125.0],[674.0,125.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0010.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5],[719.5,102.0],[719.5,125.0],[697.0,125.0],[674.0,125.0],[674.0,148.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0011.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5],[719.5,102.0],[719.5,125.0],[697.0,125.0],[674.0,125.0],[674.0,148.0],[674.0,171.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_048_size_35x35_seed_1251088587/maze_35_35_1251088587_DFS_final_step0012.png,"[[742.0,11.0],[742.0,34.0],[719.5,34.0],[719.5,57.0],[719.5,79.5],[719.5,102.0],[719.5,125.0],[697.0,125.0],[674.0,125.0],[674.0,148.0],[674.0,171.0],[697.0,171.0]]",6
