image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0001.png,[],10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0002.png,"[[20.5,146.5],[62.5,146.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0003.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0004.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0005.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0006.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0007.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0008.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0009.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0010.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0011.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0012.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0013.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0014.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0015.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0016.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5],[146.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0017.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5],[146.5,652.5],[189.0,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0018.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5],[146.5,652.5],[189.0,652.5],[231.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0019.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5],[146.5,652.5],[189.0,652.5],[231.5,652.5],[273.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0020.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5],[146.5,652.5],[189.0,652.5],[231.5,652.5],[273.5,652.5],[315.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0021.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5],[146.5,652.5],[189.0,652.5],[231.5,652.5],[273.5,652.5],[315.5,652.5],[315.5,694.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0022.png,"[[20.5,146.5],[62.5,146.5],[62.5,189.0],[62.5,231.5],[62.5,273.5],[62.5,315.5],[62.5,357.5],[62.5,399.5],[62.5,441.5],[62.5,483.5],[62.5,525.5],[62.5,567.5],[62.5,610.0],[62.5,652.5],[104.5,652.5],[146.5,652.5],[189.0,652.5],[231.5,652.5],[273.5,652.5],[315.5,652.5],[315.5,694.5],[315.5,736.5]]",10
