image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0001.png,[],6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0002.png,"[[502.5,12.5],[502.5,38.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0003.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0004.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0005.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0006.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0007.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0008.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0009.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0010.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0011.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5],[528.5,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0012.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5],[528.5,141.5],[554.5,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0013.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5],[528.5,141.5],[554.5,141.5],[580.5,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0014.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5],[528.5,141.5],[554.5,141.5],[580.5,141.5],[606.0,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0015.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5],[528.5,141.5],[554.5,141.5],[580.5,141.5],[606.0,141.5],[631.5,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0016.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5],[528.5,141.5],[554.5,141.5],[580.5,141.5],[606.0,141.5],[631.5,141.5],[657.5,141.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0017.png,"[[502.5,12.5],[502.5,38.5],[502.5,64.0],[502.5,89.5],[477.0,89.5],[451.5,89.5],[451.5,115.5],[451.5,141.5],[477.0,141.5],[502.5,141.5],[528.5,141.5],[554.5,141.5],[580.5,141.5],[606.0,141.5],[631.5,141.5],[657.5,141.5],[657.5,115.5]]",6
