image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0001.png,[],10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0002.png,"[[628.5,780.5],[628.5,742.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0003.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0004.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0005.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0006.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0007.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0008.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0009.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0010.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5],[437.5,704.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0011.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5],[437.5,704.5],[437.5,742.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0012.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5],[437.5,704.5],[437.5,742.5],[399.5,742.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0013.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5],[437.5,704.5],[437.5,742.5],[399.5,742.5],[361.5,742.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0014.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5],[437.5,704.5],[437.5,742.5],[399.5,742.5],[361.5,742.5],[323.5,742.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0015.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5],[437.5,704.5],[437.5,742.5],[399.5,742.5],[361.5,742.5],[323.5,742.5],[285.5,742.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_039_size_21x21_seed_1250977482/maze_21_21_1250977482_DFS_final_step0016.png,"[[628.5,780.5],[628.5,742.5],[590.0,742.5],[590.0,704.5],[590.0,666.5],[551.5,666.5],[513.5,666.5],[475.5,666.5],[437.5,666.5],[437.5,704.5],[437.5,742.5],[399.5,742.5],[361.5,742.5],[323.5,742.5],[285.5,742.5],[285.5,780.5]]",10
