image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0001.png,[],4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0002.png,"[[203.0,7.0],[203.0,22.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0003.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0004.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0],[173.0,22.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0005.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0],[173.0,22.0],[173.0,37.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0006.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0],[173.0,22.0],[173.0,37.0],[173.0,52.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0007.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0],[173.0,22.0],[173.0,37.0],[173.0,52.0],[173.0,67.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0008.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0],[173.0,22.0],[173.0,37.0],[173.0,52.0],[173.0,67.0],[173.0,82.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0009.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0],[173.0,22.0],[173.0,37.0],[173.0,52.0],[173.0,67.0],[173.0,82.0],[188.0,82.0]]",4
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_030_size_17x17_seed_723832872/maze_17_17_723832872_DFS_final_step0010.png,"[[203.0,7.0],[203.0,22.0],[188.0,22.0],[173.0,22.0],[173.0,37.0],[173.0,52.0],[173.0,67.0],[173.0,82.0],[188.0,82.0],[203.0,82.0]]",4
