image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0001.png,[],7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0002.png,"[[42.0,13.5],[42.0,42.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0003.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0004.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0005.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0006.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0],[156.0,42.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0007.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0],[156.0,42.0],[156.0,70.5]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0008.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0],[156.0,42.0],[156.0,70.5],[156.0,99.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0009.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0],[156.0,42.0],[156.0,70.5],[156.0,99.0],[156.0,127.5]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0010.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0],[156.0,42.0],[156.0,70.5],[156.0,99.0],[156.0,127.5],[156.0,156.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0011.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0],[156.0,42.0],[156.0,70.5],[156.0,99.0],[156.0,127.5],[156.0,156.0],[184.5,156.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_018_size_9x9_seed_723684732/maze_9_9_723684732_DFS_final_step0012.png,"[[42.0,13.5],[42.0,42.0],[70.5,42.0],[99.0,42.0],[127.5,42.0],[156.0,42.0],[156.0,70.5],[156.0,99.0],[156.0,127.5],[156.0,156.0],[184.5,156.0],[213.0,156.0]]",7
