image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0001.png,[],2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0002.png,"[[69.5,3.5],[69.5,12.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0003.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0004.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0005.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0006.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0007.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0008.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0009.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0010.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0011.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0012.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0013.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0014.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0015.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5],[78.0,111.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0016.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5],[78.0,111.0],[78.0,119.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0017.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5],[78.0,111.0],[78.0,119.5],[78.0,127.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0018.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5],[78.0,111.0],[78.0,119.5],[78.0,127.5],[78.0,135.5]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0019.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5],[78.0,111.0],[78.0,119.5],[78.0,127.5],[78.0,135.5],[78.0,144.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0020.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5],[78.0,111.0],[78.0,119.5],[78.0,127.5],[78.0,135.5],[78.0,144.0],[86.5,144.0]]",2
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_050_size_31x31_seed_724079772/maze_31_31_724079772_DFS_final_step0021.png,"[[69.5,3.5],[69.5,12.0],[78.0,12.0],[78.0,20.5],[78.0,28.5],[78.0,36.5],[78.0,45.0],[78.0,53.5],[78.0,61.5],[78.0,69.5],[78.0,78.0],[78.0,86.5],[78.0,94.5],[78.0,102.5],[78.0,111.0],[78.0,119.5],[78.0,127.5],[78.0,135.5],[78.0,144.0],[86.5,144.0],[94.5,144.0]]",2
