image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0001.png,[],6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0002.png,"[[760.5,786.5],[760.5,760.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0003.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0004.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0],[760.5,709.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0005.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0],[760.5,709.5],[760.5,683.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0006.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0],[760.5,709.5],[760.5,683.5],[760.5,657.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0007.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0],[760.5,709.5],[760.5,683.5],[760.5,657.5],[735.0,657.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0008.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0],[760.5,709.5],[760.5,683.5],[760.5,657.5],[735.0,657.5],[709.5,657.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0009.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0],[760.5,709.5],[760.5,683.5],[760.5,657.5],[735.0,657.5],[709.5,657.5],[709.5,631.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_053_size_31x31_seed_1251150312/maze_31_31_1251150312_DFS_final_step0010.png,"[[760.5,786.5],[760.5,760.5],[760.5,735.0],[760.5,709.5],[760.5,683.5],[760.5,657.5],[735.0,657.5],[709.5,657.5],[709.5,631.5],[709.5,606.0]]",6
