image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0001.png,[],10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0002.png,"[[778.5,652.5],[736.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0003.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0004.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0005.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0006.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0007.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0008.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0009.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0010.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5],[483.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0011.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5],[483.5,736.5],[441.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0012.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5],[483.5,736.5],[441.5,736.5],[399.5,736.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0013.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5],[483.5,736.5],[441.5,736.5],[399.5,736.5],[399.5,694.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0014.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5],[483.5,736.5],[441.5,736.5],[399.5,736.5],[399.5,694.5],[399.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0015.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5],[483.5,736.5],[441.5,736.5],[399.5,736.5],[399.5,694.5],[399.5,652.5],[441.5,652.5]]",10
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_024_size_19x19_seed_1250792307/maze_19_19_1250792307_DFS_final_step0016.png,"[[778.5,652.5],[736.5,652.5],[736.5,694.5],[736.5,736.5],[694.5,736.5],[652.5,736.5],[610.0,736.5],[567.5,736.5],[525.5,736.5],[483.5,736.5],[441.5,736.5],[399.5,736.5],[399.5,694.5],[399.5,652.5],[441.5,652.5],[483.5,652.5]]",10
