image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0001.png,[],8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0002.png,"[[784.5,103.5],[755.0,103.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0003.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0004.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5],[755.0,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0005.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5],[755.0,44.0],[725.5,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0006.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5],[755.0,44.0],[725.5,44.0],[695.5,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0007.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5],[755.0,44.0],[725.5,44.0],[695.5,44.0],[666.0,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0008.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5],[755.0,44.0],[725.5,44.0],[695.5,44.0],[666.0,44.0],[636.5,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0009.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5],[755.0,44.0],[725.5,44.0],[695.5,44.0],[666.0,44.0],[636.5,44.0],[636.5,73.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_054_size_27x27_seed_1251162657/maze_27_27_1251162657_DFS_final_step0010.png,"[[784.5,103.5],[755.0,103.5],[755.0,73.5],[755.0,44.0],[725.5,44.0],[695.5,44.0],[666.0,44.0],[636.5,44.0],[636.5,73.5],[636.5,103.5]]",8
