image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0001.png,[],13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0002.png,"[[26.0,559.5],[79.5,559.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0003.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0004.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0],[79.5,453.0]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0005.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0],[79.5,453.0],[79.5,399.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0006.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0],[79.5,453.0],[79.5,399.5],[79.5,346.0]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0007.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0],[79.5,453.0],[79.5,399.5],[79.5,346.0],[79.5,293.0]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0008.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0],[79.5,453.0],[79.5,399.5],[79.5,346.0],[79.5,293.0],[79.5,239.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0009.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0],[79.5,453.0],[79.5,399.5],[79.5,346.0],[79.5,293.0],[79.5,239.5],[79.5,186.0]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_032_size_15x15_seed_1250891067/maze_15_15_1250891067_DFS_final_step0010.png,"[[26.0,559.5],[79.5,559.5],[79.5,506.0],[79.5,453.0],[79.5,399.5],[79.5,346.0],[79.5,293.0],[79.5,239.5],[79.5,186.0],[79.5,133.0]]",13
