image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0001.png,[],13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0002.png,"[[399.5,26.0],[399.5,79.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0003.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0004.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0005.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0006.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5],[186.0,79.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0007.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5],[186.0,79.5],[133.0,79.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0008.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5],[186.0,79.5],[133.0,79.5],[79.5,79.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0009.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5],[186.0,79.5],[133.0,79.5],[79.5,79.5],[79.5,133.0]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0010.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5],[186.0,79.5],[133.0,79.5],[79.5,79.5],[79.5,133.0],[79.5,186.0]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0011.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5],[186.0,79.5],[133.0,79.5],[79.5,79.5],[79.5,133.0],[79.5,186.0],[79.5,239.5]]",13
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_030_size_15x15_seed_1250866377/maze_15_15_1250866377_DFS_final_step0012.png,"[[399.5,26.0],[399.5,79.5],[346.0,79.5],[293.0,79.5],[239.5,79.5],[186.0,79.5],[133.0,79.5],[79.5,79.5],[79.5,133.0],[79.5,186.0],[79.5,239.5],[79.5,293.0]]",13
