image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0001.png,[],7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0002.png,"[[41.0,785.5],[41.0,758.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0003.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0004.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0005.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0006.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5],[41.0,647.5]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0007.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5],[41.0,647.5],[41.0,620.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0008.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5],[41.0,647.5],[41.0,620.0],[41.0,592.5]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0009.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5],[41.0,647.5],[41.0,620.0],[41.0,592.5],[41.0,565.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0010.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5],[41.0,647.5],[41.0,620.0],[41.0,592.5],[41.0,565.0],[41.0,537.5]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0011.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5],[41.0,647.5],[41.0,620.0],[41.0,592.5],[41.0,565.0],[41.0,537.5],[41.0,510.0]]",7
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203226_874612/maze_052_size_29x29_seed_1251137967/maze_29_29_1251137967_DFS_final_step0012.png,"[[41.0,785.5],[41.0,758.0],[41.0,730.5],[41.0,703.0],[41.0,675.5],[41.0,647.5],[41.0,620.0],[41.0,592.5],[41.0,565.0],[41.0,537.5],[41.0,510.0],[13.5,510.0]]",7
