image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0001.png,[],8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0002.png,"[[251.5,14.5],[251.5,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0003.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0004.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0005.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0006.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0],[162.5,73.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0007.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0],[162.5,73.5],[162.5,103.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0008.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0],[162.5,73.5],[162.5,103.5],[162.5,133.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0009.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0],[162.5,73.5],[162.5,103.5],[162.5,133.0],[162.5,162.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0010.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0],[162.5,73.5],[162.5,103.5],[162.5,133.0],[162.5,162.5],[192.0,162.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0011.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0],[162.5,73.5],[162.5,103.5],[162.5,133.0],[162.5,162.5],[192.0,162.5],[221.5,162.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_056_size_27x27_seed_1251187347/maze_27_27_1251187347_DFS_final_step0012.png,"[[251.5,14.5],[251.5,44.0],[221.5,44.0],[192.0,44.0],[162.5,44.0],[162.5,73.5],[162.5,103.5],[162.5,133.0],[162.5,162.5],[192.0,162.5],[221.5,162.5],[251.5,162.5]]",8
