image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0001.png,[],8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0002.png,"[[14.5,547.5],[44.0,547.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0003.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0004.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0005.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0006.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0007.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0008.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0009.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0010.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0011.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0012.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0013.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0014.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0015.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0016.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5],[251.5,577.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0017.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5],[251.5,577.5],[281.0,577.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0018.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5],[251.5,577.5],[281.0,577.5],[310.5,577.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0019.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5],[251.5,577.5],[281.0,577.5],[310.5,577.5],[340.5,577.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0020.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5],[251.5,577.5],[281.0,577.5],[310.5,577.5],[340.5,577.5],[340.5,547.5]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0021.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5],[251.5,577.5],[281.0,577.5],[310.5,577.5],[340.5,577.5],[340.5,547.5],[340.5,518.0]]",8
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_050_size_27x27_seed_1251113277/maze_27_27_1251113277_DFS_final_step0022.png,"[[14.5,547.5],[44.0,547.5],[44.0,518.0],[44.0,488.5],[44.0,458.5],[73.5,458.5],[103.5,458.5],[103.5,488.5],[103.5,518.0],[133.0,518.0],[162.5,518.0],[192.0,518.0],[221.5,518.0],[221.5,547.5],[221.5,577.5],[251.5,577.5],[281.0,577.5],[310.5,577.5],[340.5,577.5],[340.5,547.5],[340.5,518.0],[310.5,518.0]]",8
