image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0001.png,[],3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0002.png,"[[205.0,5.0],[205.0,16.0]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0003.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0004.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0],[228.0,16.0]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0005.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0],[228.0,16.0],[239.0,16.0]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0006.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0],[228.0,16.0],[239.0,16.0],[239.0,27.0]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0007.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0],[228.0,16.0],[239.0,16.0],[239.0,27.0],[239.0,38.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0008.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0],[228.0,16.0],[239.0,16.0],[239.0,27.0],[239.0,38.5],[228.0,38.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0009.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0],[228.0,16.0],[239.0,16.0],[239.0,27.0],[239.0,38.5],[228.0,38.5],[216.5,38.5]]",3
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_212507_736990/maze_029_size_23x23_seed_723820527/maze_23_23_723820527_DFS_final_step0010.png,"[[205.0,5.0],[205.0,16.0],[216.5,16.0],[228.0,16.0],[239.0,16.0],[239.0,27.0],[239.0,38.5],[228.0,38.5],[216.5,38.5],[216.5,50.0]]",3
