image_path,solution_pixels,line_width
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0001.png,[],6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0002.png,"[[205.5,11.5],[205.5,35.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0003.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0004.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0005.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0006.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0007.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0008.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0009.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0010.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0011.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5],[326.5,35.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0012.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5],[326.5,35.5],[326.5,60.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0013.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5],[326.5,35.5],[326.5,60.0],[326.5,84.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0014.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5],[326.5,35.5],[326.5,60.0],[326.5,84.5],[351.0,84.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0015.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5],[326.5,35.5],[326.5,60.0],[326.5,84.5],[351.0,84.5],[375.5,84.5]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0016.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5],[326.5,35.5],[326.5,60.0],[326.5,84.5],[351.0,84.5],[375.5,84.5],[375.5,60.0]]",6
/home/nvidia/users/ella/solve_a_maze_image/solve_a_maze_image/maze_data/maze_data_20260417_203853_292743/maze_059_size_33x33_seed_1251224382/maze_33_33_1251224382_DFS_final_step0017.png,"[[205.5,11.5],[205.5,35.5],[229.5,35.5],[229.5,60.0],[229.5,84.5],[254.0,84.5],[278.5,84.5],[278.5,60.0],[278.5,35.5],[302.5,35.5],[326.5,35.5],[326.5,60.0],[326.5,84.5],[351.0,84.5],[375.5,84.5],[375.5,60.0],[375.5,35.5]]",6
